speed_class,cell_type,vr_freq_cat,phase_values_for_norm_current,average_current,se_vchan,current_type
slow,V2aB,25,-0.31,0.2591944676048114,0.009076096608041102,excitatory
slow,V2aB,25,-0.3,0.2758420877876269,0.009489541572498731,excitatory
slow,V2aB,25,-0.29,0.2925967196548701,0.010146500578542699,excitatory
slow,V2aB,25,-0.28,0.30724115587721995,0.01014121456296635,excitatory
slow,V2aB,25,-0.27,0.3243738729135539,0.010359581821428881,excitatory
slow,V2aB,25,-0.26,0.3488681461431156,0.010656784792657694,excitatory
slow,V2aB,25,-0.25,0.37530115206220727,0.010971587841604203,excitatory
slow,V2aB,25,-0.24,0.40052105405104954,0.011597673462339437,excitatory
slow,V2aB,25,-0.23,0.4283148701680046,0.011873596503664804,excitatory
slow,V2aB,25,-0.22,0.45281127548746763,0.011893671347279595,excitatory
slow,V2aB,25,-0.21,0.47324596924447426,0.011590177958749632,excitatory
slow,V2aB,25,-0.2,0.4908180575880819,0.01147193526725125,excitatory
slow,V2aB,25,-0.19,0.5191557898483361,0.011761664750964846,excitatory
slow,V2aB,25,-0.18,0.5414224873358734,0.011910258047563377,excitatory
slow,V2aB,25,-0.17,0.5620851990009027,0.011921896151466865,excitatory
slow,V2aB,25,-0.16,0.5799175015138918,0.011377551198346074,excitatory
slow,V2aB,25,-0.15,0.6021506384976183,0.011322959847925385,excitatory
slow,V2aB,25,-0.14,0.6151752849918484,0.011582422951142922,excitatory
slow,V2aB,25,-0.13,0.6267040214615692,0.011533308395326687,excitatory
slow,V2aB,25,-0.12,0.6430606556838702,0.011546654095743644,excitatory
slow,V2aB,25,-0.11,0.6560788407239441,0.011445759354329593,excitatory
slow,V2aB,25,-0.1,0.6742605214084694,0.011426322675609533,excitatory
slow,V2aB,25,-0.09,0.687538354949235,0.01136415694320194,excitatory
slow,V2aB,25,-0.08,0.6923611411956184,0.01122718225808653,excitatory
slow,V2aB,25,-0.07,0.6935860288312519,0.010917062113735766,excitatory
slow,V2aB,25,-0.0599999999999999,0.6963604848766192,0.010755379409168693,excitatory
slow,V2aB,25,-0.0499999999999999,0.700004017914325,0.0107972733852847,excitatory
slow,V2aB,25,-0.04,0.7096400850656905,0.01072927214300181,excitatory
slow,V2aB,25,-0.03,0.7127078671993827,0.010587941305515398,excitatory
slow,V2aB,25,-0.02,0.7000517880040085,0.010342175460579013,excitatory
slow,V2aB,25,-0.01,0.6864994552532795,0.0102563858904952,excitatory
slow,V2aB,25,0,0.6814179021372845,0.010188752987587849,excitatory
slow,V2aB,25,0.01,0.6756010980796125,0.010374809136705134,excitatory
slow,V2aB,25,0.02,0.6661167297659405,0.01016031789995779,excitatory
slow,V2aB,25,0.03,0.6589781167190469,0.01001770306481563,excitatory
slow,V2aB,25,0.04,0.6538492642860673,0.010390539587228334,excitatory
slow,V2aB,25,0.0499999999999999,0.638043564395845,0.010446918261861563,excitatory
slow,V2aB,25,0.0599999999999999,0.6223805597686727,0.01018329748375868,excitatory
slow,V2aB,25,0.07,0.6087825034701965,0.010536397807284279,excitatory
slow,V2aB,25,0.08,0.5941421707446135,0.01058195699502947,excitatory
slow,V2aB,25,0.09,0.5820489867555109,0.010715109701900169,excitatory
slow,V2aB,25,0.1,0.5658325306023262,0.01077006307672506,excitatory
slow,V2aB,25,0.11,0.5490298730990882,0.010690044941844213,excitatory
slow,V2aB,25,0.12,0.5354197779061146,0.011012913432094854,excitatory
slow,V2aB,25,0.13,0.5228418043730152,0.011074469336195759,excitatory
slow,V2aB,25,0.14,0.5079381611622803,0.010675766760226866,excitatory
slow,V2aB,25,0.15,0.4856189374853,0.010578936415125586,excitatory
slow,V2aB,25,0.16,0.4638819789379583,0.010674107354841863,excitatory
slow,V2aB,25,0.17,0.4481915002915358,0.010422015097355592,excitatory
slow,V2aB,25,0.18,0.43847096023404686,0.010212346797660126,excitatory
slow,V2aB,25,0.19,0.41954229325705716,0.009902190905451809,excitatory
slow,V2aB,25,0.2,0.4011500253406741,0.009559787991588237,excitatory
slow,V2aB,25,0.21,0.3934273787275029,0.009407206980752576,excitatory
slow,V2aB,25,0.22,0.38426178522548676,0.009631356018358858,excitatory
slow,V2aB,25,0.23,0.3679834767084513,0.00937978242788216,excitatory
slow,V2aB,25,0.24,0.3513652062976945,0.009079036115411453,excitatory
slow,V2aB,25,0.25,0.34157087781871165,0.009050286605826461,excitatory
slow,V2aB,25,0.26,0.3274679856254973,0.008803095075648023,excitatory
slow,V2aB,25,0.27,0.3198543441406959,0.008678151833532877,excitatory
slow,V2aB,25,0.28,0.3131692959503904,0.00881366072563751,excitatory
slow,V2aB,25,0.29,0.3056171769947426,0.008736133848676846,excitatory
slow,V2aB,25,0.3,0.2975007670233116,0.00864726583123149,excitatory
slow,V2aB,25,0.31,0.29026472673571824,0.008820569710474301,excitatory
slow,V2aB,25,0.32,0.27935861284730285,0.008631049367174803,excitatory
slow,V2aB,25,0.33,0.2722890070408963,0.00849091417602316,excitatory
slow,V2aB,25,0.34,0.26294443336179324,0.008031474367656298,excitatory
slow,V2aB,25,0.35,0.2528366226894195,0.008096443833792277,excitatory
slow,V2aB,25,0.36,0.24967926213259203,0.00840661511334523,excitatory
slow,V2aB,25,0.37,0.24149240106472153,0.008410401621624057,excitatory
slow,V2aB,25,0.38,0.2340040832972577,0.007947062723525349,excitatory
slow,V2aB,25,0.39,0.23043085338675498,0.007841907888213038,excitatory
slow,V2aB,25,0.4,0.21946557846021503,0.007698257217321601,excitatory
slow,V2aB,25,0.41,0.20888083390538606,0.007489326237965295,excitatory
slow,V2aB,25,0.42,0.19891890681379204,0.007046468883234961,excitatory
slow,V2aB,25,0.43,0.18967848134085433,0.0068109043986062595,excitatory
slow,V2aB,25,0.44,0.18977719737854912,0.00681998079849706,excitatory
slow,V2aB,25,0.45,0.18699117301436688,0.006876715010081166,excitatory
slow,V2aB,25,0.46,0.1796426311679062,0.007170158102469764,excitatory
slow,V2aB,25,0.47,0.17250893853538476,0.007508868704401795,excitatory
slow,V2aB,25,0.48,0.1705658234159979,0.007621503733895439,excitatory
slow,V2aB,25,0.49,0.16813337287512684,0.007224550612836493,excitatory
slow,V2aB,25,0.5,0.16605365505588235,0.007152246157709111,excitatory
slow,V2aB,35,-0.5,0.2330683248699217,0.025333500274442602,excitatory
slow,V2aB,35,-0.49,0.23937873421115732,0.02571182393921853,excitatory
slow,V2aB,35,-0.48,0.24410222275990232,0.025658419373763827,excitatory
slow,V2aB,35,-0.47,0.25780074149956594,0.026111834852897125,excitatory
slow,V2aB,35,-0.46,0.2792380107529017,0.02520247354718005,excitatory
slow,V2aB,35,-0.45,0.28662575115865874,0.023807803213521345,excitatory
slow,V2aB,35,-0.44,0.2891038387838293,0.023638329515558013,excitatory
